1;arms_factory;1950.00;10.00;641.00;4.04;0
1;arms_factory;1859.00;10.00;617.00;5.60;0
1;industrial_complex;2045.00;10.45;664.00;3.44;0
1;industrial_complex;2010.00;10.00;618.00;4.64;0
1;industrial_complex;1899.00;9.90;630.00;2.48;0
1;industrial_complex;1887.00;10.00;607.00;4.05;0
1;industrial_complex;2016.00;10.00;652.00;0.43;0
1;industrial_complex;1963.00;9.90;616.00;3.09;0
1;air_base;1931.00;9.90;628.00;6.11;0
1;supply_node;1857.00;10.00;617.00;2.54;0
1;supply_node;2009.00;10.00;632.00;0.31;0
1;supply_node;2039.00;10.00;611.00;1.78;0
1;supply_node;1921.00;9.90;613.00;4.72;0
1;supply_node;2012.00;9.90;657.00;1.02;0
1;supply_node;1928.00;9.90;638.00;3.96;0
1;supply_node;1972.00;10.00;642.00;0.61;0
1;supply_node;1980.00;9.90;614.00;3.19;0
1;supply_node;1884.00;10.00;602.00;6.13;0
1;supply_node;1949.00;9.90;620.00;1.33;0
1;supply_node;2001.00;10.00;603.00;5.37;0
1;supply_node;2038.00;10.45;656.00;2.02;0
1;supply_node;1891.00;9.90;628.00;3.50;0
1;supply_node;2031.00;10.00;590.00;1.26;0
1;supply_node;2035.00;10.10;630.00;2.73;0
1;bunker;2045.00;10.30;637.00;6.18;0
1;bunker;2038.00;10.00;571.00;1.10;0
1;bunker;1866.00;9.90;610.00;5.22;0
1;bunker;1946.00;9.90;612.00;0.50;0
1;bunker;2028.00;10.00;610.00;4.62;0
1;bunker;1945.00;10.00;636.00;5.83;0
1;bunker;2013.00;10.00;619.00;3.67;0
1;bunker;1988.00;9.90;651.00;0.40;0
1;bunker;1988.00;9.90;629.00;1.61;0
1;bunker;1868.00;10.00;598.00;5.73;0
1;bunker;2041.00;10.50;661.00;2.12;0
1;bunker;1995.00;9.90;614.00;3.68;0
1;bunker;2024.00;10.20;649.00;0.06;0
1;bunker;1887.00;9.90;631.00;4.18;0
1;bunker;1927.00;9.90;622.00;4.28;0
1;stronghold_network;2031.00;10.00;596.00;2.12;0
1;anti_air_building;1933.00;9.90;613.00;4.79;0
1;anti_air_building;2031.00;10.00;629.00;1.17;0
1;anti_air_building;2011.00;10.00;607.00;4.18;0
1;synthetic_refinery;1870.00;9.90;614.00;0.57;0
1;fuel_silo;2036.00;10.50;659.00;4.69;0
1;radar_station;1941.00;9.90;619.00;5.40;0
1;nuclear_reactor_spawn;1889.00;9.90;628.00;2.63;0
1;special_project_facility_spawn;1881.00;10.00;605.00;5.30;0
1;special_project_facility_spawn;2041.00;10.45;664.00;1.68;0
1;special_project_facility_spawn;2021.00;10.00;625.00;4.34;0
1;special_project_facility_spawn;1979.00;9.90;611.00;1.07;0
1;special_project_facility_spawn;2036.00;10.10;629.00;2.29;0
1;special_project_facility_spawn;1988.00;9.90;648.00;0.13;0
1;special_project_facility_spawn;1885.00;9.90;623.00;4.25;0
1;special_project_facility_spawn;1854.00;9.90;628.00;4.35;0
1;special_project_facility_spawn;1921.00;9.90;642.00;2.19;0
1;special_project_facility_spawn;1919.00;9.90;605.00;4.85;0
1;special_project_facility_spawn;1948.00;9.90;622.00;0.13;0
1;special_project_facility_spawn;2010.00;10.00;614.00;2.80;0
1;special_project_facility_spawn;2008.00;9.90;660.00;0.63;0
1;special_project_facility_spawn;2034.00;10.00;614.00;3.30;0
1;special_project_facility_spawn;2025.00;10.00;595.00;4.86;0
1;rocket_site_spawn;1954.00;10.00;644.00;1.24;0
2;arms_factory;1526.00;9.80;1127.00;4.99;0
2;arms_factory;1526.00;9.50;1165.00;1.38;0
2;arms_factory;1501.00;9.70;1171.00;4.04;0
2;arms_factory;1510.00;9.60;1165.00;5.60;0
2;arms_factory;1534.00;9.60;1140.00;3.44;0
2;arms_factory;1522.00;9.50;1164.00;4.64;0
2;industrial_complex;1518.00;9.70;1140.00;2.48;0
2;industrial_complex;1555.00;9.80;1117.00;4.05;0
2;industrial_complex;1508.00;9.60;1175.00;0.43;0
2;industrial_complex;1571.00;9.70;1115.00;3.09;0
2;industrial_complex;1518.00;9.60;1174.00;6.11;0
2;industrial_complex;1536.00;9.50;1149.00;3.95;0
2;air_base;1522.00;9.60;1151.00;5.16;0
2;supply_node;1539.00;9.60;1131.00;1.78;0
2;supply_node;1514.00;9.60;1163.00;4.72;0
2;bunker;1539.00;9.50;1147.00;0.94;0
2;bunker;1518.00;9.60;1171.00;3.60;0
2;stronghold_network;1523.00;9.50;1162.00;1.44;0
2;anti_air_building;1541.00;9.70;1124.00;1.55;0
2;anti_air_building;1508.00;9.60;1162.00;5.67;0
2;anti_air_building;1516.00;9.60;1155.00;2.05;0
2;synthetic_refinery;1515.00;9.60;1161.00;4.71;0
2;fuel_silo;1542.00;9.60;1137.00;1.45;0
2;radar_station;1536.00;9.50;1148.00;3.50;0
2;nuclear_reactor_spawn;1527.00;9.60;1137.00;0.50;0
2;special_project_facility_spawn;1526.00;9.70;1132.00;2.05;0
2;special_project_facility_spawn;1519.00;9.60;1157.00;6.18;0
2;rocket_site_spawn;1502.00;9.60;1178.00;1.10;0
3;arms_factory;1337.00;10.40;1103.00;4.04;0
3;arms_factory;1331.00;10.30;1116.00;5.60;0
3;arms_factory;1336.00;10.30;1118.00;3.44;0
3;arms_factory;1340.00;10.30;1130.00;4.64;0
3;arms_factory;1336.00;10.40;1098.00;2.48;0
3;arms_factory;1308.00;10.30;1123.00;4.05;0
3;industrial_complex;1342.00;10.30;1130.00;0.43;0
3;industrial_complex;1319.00;10.30;1113.00;3.09;0
3;industrial_complex;1339.00;10.30;1114.00;6.11;0
3;industrial_complex;1316.00;10.30;1125.00;3.95;0
3;industrial_complex;1329.00;10.30;1127.00;5.16;0
3;industrial_complex;1311.00;10.30;1111.00;3.00;0
3;air_base;1326.00;10.40;1109.00;4.56;0
3;supply_node;1342.00;10.35;1112.00;1.02;0
3;supply_node;1334.00;10.40;1106.00;3.96;0
3;supply_node;1319.00;10.30;1121.00;0.61;0
3;supply_node;1308.00;10.30;1126.00;3.19;0
3;supply_node;1335.00;10.30;1128.00;6.13;0
3;supply_node;1337.00;10.30;1119.00;1.33;0
3;supply_node;1315.00;10.30;1113.00;5.37;0
3;bunker;1339.00;10.40;1102.00;1.45;0
3;bunker;1337.00;10.30;1133.00;4.11;0
3;bunker;1340.00;10.30;1118.00;0.50;0
3;bunker;1341.00;10.40;1109.00;2.05;0
3;bunker;1313.00;10.30;1131.00;6.18;0
3;bunker;1320.00;10.35;1110.00;1.10;0
3;bunker;1318.00;10.30;1124.00;5.22;0
3;stronghold_network;1308.00;10.30;1113.00;0.50;0
3;anti_air_building;1314.00;10.30;1110.00;4.62;0
3;anti_air_building;1329.00;10.40;1108.00;5.83;0
3;anti_air_building;1323.00;10.30;1120.00;3.67;0
3;synthetic_refinery;1313.00;10.30;1130.00;0.40;0
3;fuel_silo;1309.00;10.30;1121.00;1.61;0
3;radar_station;1325.00;10.30;1114.00;4.45;0
3;nuclear_reactor_spawn;1313.00;10.30;1118.00;2.12;0
3;special_project_facility_spawn;1313.00;10.30;1125.00;3.68;0
3;special_project_facility_spawn;1336.00;10.30;1123.00;0.06;0
3;special_project_facility_spawn;1326.00;10.30;1117.00;4.18;0
3;special_project_facility_spawn;1337.00;10.30;1123.00;4.28;0
3;special_project_facility_spawn;1340.00;10.40;1105.00;2.12;0
3;special_project_facility_spawn;1318.00;10.30;1118.00;4.79;0
3;special_project_facility_spawn;1345.00;10.40;1106.00;1.17;0
3;rocket_site_spawn;1305.00;10.30;1119.00;4.18;0
4;arms_factory;1231.00;10.20;1182.00;3.44;0
4;arms_factory;1196.00;9.80;1214.00;4.64;0
4;arms_factory;1218.00;9.70;1213.00;2.48;0
4;arms_factory;1264.00;10.30;1210.00;4.05;0
4;arms_factory;1258.00;10.00;1171.00;0.43;0
4;arms_factory;1180.00;10.10;1217.00;3.09;0
4;industrial_complex;1223.00;9.85;1200.00;6.11;0
4;industrial_complex;1193.00;9.80;1225.00;3.95;0
4;industrial_complex;1253.00;10.10;1193.00;5.16;0
4;industrial_complex;1240.00;9.95;1199.00;3.00;0
4;industrial_complex;1179.00;10.10;1223.00;4.56;0
4;industrial_complex;1203.00;9.80;1203.00;0.94;0
4;air_base;1203.00;9.70;1226.00;3.60;0
4;supply_node;1271.00;10.40;1197.00;0.61;0
4;supply_node;1233.00;9.80;1205.00;3.19;0
4;supply_node;1210.00;9.75;1208.00;6.13;0
4;supply_node;1256.00;10.15;1202.00;1.33;0
4;supply_node;1266.00;10.40;1211.00;5.37;0
4;supply_node;1229.00;10.10;1185.00;2.02;0
4;supply_node;1175.00;10.30;1217.00;3.50;0
4;supply_node;1264.00;10.05;1180.00;1.26;0
4;supply_node;1191.00;9.90;1230.00;2.73;0
4;supply_node;1255.00;10.00;1173.00;5.67;0
4;supply_node;1200.00;9.75;1218.00;3.43;0
4;supply_node;1199.00;9.90;1207.00;4.91;0
4;supply_node;1215.00;9.90;1194.00;1.56;0
4;supply_node;1221.00;9.70;1226.00;4.15;0
4;supply_node;1235.00;9.90;1222.00;0.80;0
4;supply_node;1241.00;10.00;1184.00;2.27;0
4;supply_node;1248.00;10.10;1215.00;0.03;0
4;supply_node;1279.00;10.40;1204.00;2.97;0
4;supply_node;1254.00;10.00;1190.00;4.45;0
4;supply_node;1186.00;9.90;1219.00;2.21;0
4;supply_node;1220.00;9.70;1218.00;3.68;0
4;supply_node;1285.00;10.40;1190.00;0.34;0
4;supply_node;1207.00;9.70;1227.00;4.38;0
4;supply_node;1165.00;10.30;1215.00;5.86;0
4;supply_node;1244.00;9.90;1201.00;2.51;0
4;supply_node;1220.00;9.80;1205.00;5.10;0
4;supply_node;1280.00;10.40;1194.00;1.75;0
4;bunker;1203.00;9.80;1204.00;4.18;0
4;bunker;1221.00;9.70;1216.00;0.57;0
4;bunker;1210.00;9.80;1202.00;4.69;0
4;bunker;1243.00;10.00;1189.00;5.90;0
4;bunker;1218.00;9.70;1226.00;2.63;0
4;bunker;1230.00;9.80;1220.00;5.30;0
4;bunker;1240.00;9.95;1195.00;1.68;0
4;bunker;1197.00;9.80;1227.00;4.34;0
4;bunker;1268.00;10.40;1201.00;1.07;0
4;bunker;1225.00;9.90;1199.00;2.29;0
4;bunker;1255.00;10.10;1217.00;0.13;0
4;bunker;1279.00;10.40;1202.00;4.25;0
4;bunker;1258.00;10.30;1198.00;4.35;0
4;bunker;1251.00;10.00;1183.00;2.19;0
4;bunker;1259.00;10.00;1175.00;4.85;0
4;bunker;1167.00;10.30;1217.00;0.13;0
4;bunker;1229.00;10.15;1184.00;2.80;0
4;bunker;1262.00;10.00;1183.00;0.63;0
4;bunker;1283.00;10.40;1192.00;3.30;0
4;bunker;1174.00;10.30;1215.00;4.86;0
4;bunker;1182.00;10.10;1221.00;1.24;0
4;bunker;1268.00;10.40;1207.00;5.37;0
4;bunker;1232.00;9.80;1201.00;1.75;0
4;bunker;1196.00;9.80;1228.00;3.30;0
4;bunker;1208.00;9.70;1223.00;1.14;0
4;bunker;1215.00;9.90;1198.00;2.35;0
4;bunker;1287.00;10.40;1191.00;0.19;0
4;stronghold_network;1247.00;10.00;1220.00;1.75;0
4;anti_air_building;1224.00;9.75;1217.00;4.42;0
4;anti_air_building;1260.00;10.20;1213.00;0.80;0
4;anti_air_building;1257.00;10.00;1175.00;3.81;0
4;synthetic_refinery;1190.00;9.90;1220.00;5.02;0
4;fuel_silo;1265.00;10.40;1206.00;2.86;0
4;radar_station;1225.00;9.85;1200.00;5.36;0
4;nuclear_reactor_spawn;1261.00;10.30;1195.00;0.80;0
4;special_project_facility_spawn;1246.00;9.90;1203.00;4.93;0
4;special_project_facility_spawn;1255.00;10.00;1178.00;1.31;0
4;special_project_facility_spawn;1228.00;9.85;1200.00;5.43;0
4;special_project_facility_spawn;1206.00;9.70;1221.00;5.54;0
4;special_project_facility_spawn;1220.00;9.70;1213.00;3.37;0
4;special_project_facility_spawn;1177.00;10.20;1214.00;6.04;0
4;special_project_facility_spawn;1273.00;10.40;1205.00;2.42;0
4;special_project_facility_spawn;1229.00;10.20;1183.00;3.98;0
4;special_project_facility_spawn;1257.00;10.15;1216.00;1.82;0
4;special_project_facility_spawn;1166.00;10.30;1217.00;4.49;0
4;special_project_facility_spawn;1241.00;10.00;1221.00;6.04;0
4;special_project_facility_spawn;1225.00;9.70;1215.00;3.88;0
4;special_project_facility_spawn;1182.00;10.10;1220.00;5.09;0
4;special_project_facility_spawn;1211.00;9.70;1229.00;2.93;0
4;special_project_facility_spawn;1244.00;10.00;1222.00;4.49;0
4;special_project_facility_spawn;1250.00;10.00;1186.00;0.87;0
4;special_project_facility_spawn;1220.00;9.90;1198.00;3.54;0
4;special_project_facility_spawn;1205.00;9.70;1213.00;1.38;0
4;special_project_facility_spawn;1280.00;10.40;1204.00;2.93;0
4;special_project_facility_spawn;1259.00;10.00;1182.00;5.60;0
4;special_project_facility_spawn;1200.00;9.75;1210.00;3.44;0
4;special_project_facility_spawn;1225.00;9.80;1224.00;6.11;0
4;special_project_facility_spawn;1265.00;10.40;1201.00;1.38;0
4;special_project_facility_spawn;1244.00;10.00;1184.00;4.05;0
4;special_project_facility_spawn;1196.00;9.80;1229.00;1.88;0
4;special_project_facility_spawn;1280.00;10.40;1197.00;1.99;0
4;special_project_facility_spawn;1285.00;10.40;1191.00;6.11;0
4;rocket_site_spawn;1234.00;9.80;1215.00;2.49;0
5;arms_factory;1427.00;9.50;1346.00;2.48;0
5;arms_factory;1437.00;9.50;1355.00;4.05;0
5;arms_factory;1426.00;9.50;1345.00;0.43;0
5;arms_factory;1408.00;9.60;1325.00;3.09;0
5;arms_factory;1405.00;9.90;1317.00;6.11;0
5;arms_factory;1402.00;9.80;1324.00;3.95;0
5;industrial_complex;1417.00;9.50;1339.00;5.16;0
5;industrial_complex;1427.00;9.60;1356.00;3.00;0
5;industrial_complex;1407.00;9.60;1338.00;4.56;0
5;industrial_complex;1399.00;10.10;1309.00;0.94;0
5;industrial_complex;1379.00;10.30;1333.00;3.60;0
5;industrial_complex;1392.00;10.10;1325.00;1.44;0
5;air_base;1410.00;9.90;1299.00;1.55;0
5;supply_node;1411.00;9.50;1335.00;6.13;0
5;supply_node;1416.00;9.80;1303.00;1.33;0
5;supply_node;1411.00;9.60;1359.00;5.37;0
5;supply_node;1443.00;9.50;1301.00;2.02;0
5;supply_node;1406.00;9.80;1321.00;3.50;0
5;supply_node;1401.00;10.00;1310.00;1.26;0
5;supply_node;1382.00;10.30;1333.00;2.73;0
5;supply_node;1391.00;10.30;1325.00;5.67;0
5;supply_node;1431.00;9.60;1303.00;3.43;0
5;supply_node;1418.00;9.50;1315.00;4.91;0
5;supply_node;1398.00;9.75;1336.00;1.56;0
5;supply_node;1420.00;9.60;1345.00;4.15;0
5;supply_node;1436.00;9.50;1353.00;0.80;0
5;supply_node;1424.00;9.60;1354.00;2.27;0
5;bunker;1414.00;9.60;1348.00;0.40;0
5;bunker;1407.00;10.00;1309.00;1.61;0
5;bunker;1391.00;10.30;1322.00;5.73;0
5;bunker;1413.00;9.80;1306.00;2.12;0
5;bunker;1419.00;9.50;1316.00;3.68;0
5;bunker;1411.00;9.60;1315.00;0.06;0
5;bunker;1410.00;9.60;1358.00;4.18;0
5;bunker;1418.00;9.50;1338.00;4.28;0
5;bunker;1402.00;9.60;1337.00;2.12;0
5;bunker;1431.00;9.60;1354.00;4.79;0
5;bunker;1382.00;10.30;1334.00;1.17;0
5;bunker;1441.00;9.50;1302.00;4.18;0
5;bunker;1435.00;9.50;1354.00;0.57;0
5;bunker;1430.00;9.50;1308.00;4.69;0
5;stronghold_network;1413.00;9.90;1299.00;5.90;0
5;anti_air_building;1422.00;9.60;1310.00;2.63;0
5;anti_air_building;1401.00;9.70;1333.00;5.30;0
5;anti_air_building;1431.00;9.60;1302.00;1.68;0
5;synthetic_refinery;1408.00;9.65;1355.00;4.34;0
5;fuel_silo;1421.00;9.60;1309.00;1.07;0
5;radar_station;1413.00;9.50;1332.00;3.46;0
5;nuclear_reactor_spawn;1422.00;9.60;1345.00;0.13;0
5;special_project_facility_spawn;1405.00;9.60;1337.00;4.25;0
5;special_project_facility_spawn;1426.00;9.50;1308.00;4.35;0
5;special_project_facility_spawn;1392.00;10.20;1317.00;2.19;0
5;special_project_facility_spawn;1412.00;9.50;1331.00;4.85;0
5;special_project_facility_spawn;1399.00;10.00;1314.00;0.13;0
5;special_project_facility_spawn;1411.00;9.65;1360.00;2.80;0
5;special_project_facility_spawn;1409.00;9.60;1319.00;0.63;0
5;special_project_facility_spawn;1419.00;9.50;1315.00;3.30;0
5;special_project_facility_spawn;1420.00;9.50;1344.00;4.86;0
5;special_project_facility_spawn;1430.00;9.50;1350.00;1.24;0
5;special_project_facility_spawn;1386.00;10.10;1336.00;5.37;0
5;special_project_facility_spawn;1433.00;9.50;1302.00;1.75;0
5;special_project_facility_spawn;1432.00;9.50;1354.00;3.30;0
5;special_project_facility_spawn;1439.00;9.50;1302.00;1.14;0
5;rocket_site_spawn;1414.00;9.50;1328.00;2.35;0
6;arms_factory;1018.00;9.70;1313.00;0.43;0
6;arms_factory;1059.00;9.70;1280.00;3.09;0
6;arms_factory;1052.00;9.60;1245.00;6.11;0
6;arms_factory;1019.00;9.65;1256.00;3.95;0
6;arms_factory;1037.00;9.50;1247.00;5.16;0
6;arms_factory;1060.00;9.50;1228.00;3.00;0
6;industrial_complex;1030.00;9.70;1287.00;4.56;0
6;industrial_complex;1046.00;9.65;1280.00;0.94;0
6;industrial_complex;1011.00;9.70;1291.00;3.60;0
6;industrial_complex;1066.00;9.70;1274.00;1.44;0
6;industrial_complex;993.00;9.70;1291.00;1.55;0
6;industrial_complex;994.00;9.50;1309.00;5.67;0
6;air_base;1036.00;9.70;1265.00;2.05;0
6;supply_node;999.00;9.70;1297.00;5.37;0
6;supply_node;1028.00;9.70;1278.00;2.02;0
6;supply_node;1072.00;9.70;1257.00;3.50;0
6;supply_node;1044.00;9.70;1260.00;1.26;0
6;supply_node;1054.00;9.70;1289.00;2.73;0
6;supply_node;1094.00;9.70;1270.00;5.67;0
6;supply_node;1023.00;9.60;1252.00;3.43;0
6;supply_node;1005.00;9.60;1310.00;4.91;0
6;supply_node;1071.00;9.70;1277.00;1.56;0
6;supply_node;1046.00;9.50;1245.00;4.15;0
6;supply_node;1007.00;9.60;1285.00;0.80;0
6;supply_node;1038.00;9.60;1298.00;2.27;0
6;supply_node;1103.00;9.60;1264.00;0.03;0
6;supply_node;1059.00;9.70;1271.00;2.97;0
6;supply_node;1044.00;9.70;1277.00;4.45;0
6;supply_node;1013.00;9.70;1302.00;2.21;0
6;supply_node;1018.00;9.70;1264.00;3.68;0
6;supply_node;1062.00;9.70;1241.00;0.34;0
6;supply_node;1044.00;9.70;1289.00;4.38;0
6;supply_node;1020.00;9.70;1291.00;5.86;0
6;supply_node;1029.00;9.70;1266.00;2.51;0
6;supply_node;1037.00;9.60;1254.00;5.10;0
6;supply_node;1023.00;9.70;1306.00;1.75;0
6;supply_node;1012.00;9.70;1273.00;4.68;0
6;supply_node;1031.00;9.70;1303.00;0.98;0
6;supply_node;1032.00;9.70;1286.00;3.92;0
6;supply_node;1036.00;9.70;1264.00;5.40;0
6;supply_node;1048.00;9.70;1268.00;3.15;0
6;supply_node;1056.00;9.70;1254.00;6.09;0
6;supply_node;1059.00;9.50;1227.00;1.29;0
6;supply_node;1003.00;9.50;1270.00;5.33;0
6;supply_node;990.00;9.50;1304.00;0.52;0
6;supply_node;992.00;9.50;1283.00;3.46;0
6;supply_node;1068.00;9.50;1231.00;1.22;0
6;supply_node;1017.00;9.50;1245.00;2.70;0
6;supply_node;1052.00;9.50;1235.00;5.63;0
6;supply_node;1035.00;9.50;1244.00;1.94;0
6;supply_node;987.00;9.50;1290.00;4.87;0
6;supply_node;1010.00;9.50;1256.00;1.52;0
6;bunker;1027.00;9.50;1253.00;2.80;0
6;bunker;1065.00;9.70;1246.00;0.63;0
6;bunker;1057.00;9.60;1236.00;3.30;0
6;bunker;1016.00;9.70;1308.00;4.86;0
6;bunker;1103.00;9.80;1270.00;1.24;0
6;bunker;1055.00;9.70;1274.00;5.37;0
6;bunker;1052.00;9.70;1281.00;1.75;0
6;bunker;1052.00;9.65;1248.00;3.30;0
6;bunker;1035.00;9.60;1305.00;1.14;0
6;bunker;1066.00;9.70;1250.00;2.35;0
6;bunker;1048.00;9.70;1294.00;0.19;0
6;bunker;1034.00;9.70;1270.00;1.75;0
6;bunker;1006.00;9.50;1274.00;4.42;0
6;bunker;994.00;9.50;1306.00;0.80;0
6;bunker;1034.00;9.70;1260.00;3.81;0
6;bunker;1007.00;9.60;1310.00;5.02;0
6;bunker;1013.00;9.70;1291.00;2.86;0
6;bunker;1041.00;9.70;1296.00;0.70;0
6;bunker;987.00;9.50;1287.00;0.80;0
6;bunker;1080.00;9.70;1270.00;4.93;0
6;bunker;1063.00;9.60;1235.00;1.31;0
6;bunker;1029.00;9.70;1279.00;5.43;0
6;bunker;1018.00;9.70;1270.00;5.54;0
6;bunker;1048.00;9.70;1260.00;3.37;0
6;bunker;1028.00;9.70;1286.00;6.04;0
6;bunker;1001.00;9.50;1277.00;2.42;0
6;bunker;1018.00;9.70;1291.00;3.98;0
6;bunker;1055.00;9.70;1251.00;1.82;0
6;bunker;997.00;9.70;1297.00;4.49;0
6;bunker;1049.00;9.70;1277.00;6.04;0
6;bunker;1021.00;9.70;1306.00;3.88;0
6;bunker;1104.00;9.55;1261.00;5.09;0
6;bunker;1012.00;9.50;1254.00;2.93;0
6;bunker;1055.00;9.70;1269.00;4.49;0
6;bunker;1060.00;9.50;1225.00;0.87;0
6;bunker;1021.00;9.50;1245.00;3.54;0
6;bunker;1038.00;9.50;1244.00;1.38;0
6;bunker;992.00;9.50;1283.00;2.93;0
6;bunker;1037.00;9.70;1262.00;5.60;0
6;coastal_bunker;1008.00;9.50;1254.00;-1.57;0
6;coastal_bunker;1075.00;9.50;1232.00;1.11;0
6;coastal_bunker;1062.00;9.50;1224.00;0.00;0
6;coastal_bunker;1049.00;9.50;1232.00;-1.11;0
6;coastal_bunker;984.00;9.50;1292.00;-2.16;0
6;coastal_bunker;987.00;9.50;1311.00;-3.14;0
6;coastal_bunker;1002.00;9.50;1264.00;-1.11;0
6;coastal_bunker;1023.00;9.50;1245.00;0.79;0
6;coastal_bunker;1029.00;9.50;1248.00;0.64;0
6;coastal_bunker;988.00;9.50;1280.00;-0.32;0
6;coastal_bunker;1032.00;9.50;1246.00;-1.57;0
6;coastal_bunker;1042.00;9.50;1240.00;-0.54;0
6;coastal_bunker;998.00;9.50;1311.00;-1.89;0
6;coastal_bunker;1000.00;9.50;1278.00;-0.86;0
6;stronghold_network;1049.00;9.70;1252.00;3.00;0
6;dockyard;1072.00;9.50;1232.00;1.11;0
6;anti_air_building;1065.00;9.70;1270.00;2.05;0
6;anti_air_building;1060.00;9.70;1284.00;5.06;0
6;anti_air_building;1024.00;9.50;1249.00;6.28;0
6;synthetic_refinery;1050.00;9.50;1234.00;4.12;0
6;fuel_silo;1056.00;9.70;1256.00;0.50;0
6;radar_station;1047.00;9.70;1270.00;2.92;0
6;nuclear_reactor_spawn;1056.00;9.70;1277.00;6.18;0
6;special_project_facility_spawn;1004.00;9.60;1284.00;2.56;0
6;special_project_facility_spawn;993.00;9.50;1282.00;4.12;0
6;special_project_facility_spawn;1046.00;9.70;1266.00;0.50;0
6;special_project_facility_spawn;1090.00;9.70;1267.00;4.62;0
6;special_project_facility_spawn;1036.00;9.70;1263.00;5.83;0
6;special_project_facility_spawn;1066.00;9.50;1228.00;2.56;0
6;special_project_facility_spawn;1062.00;9.70;1241.00;5.23;0
6;special_project_facility_spawn;1053.00;9.70;1286.00;1.61;0
6;special_project_facility_spawn;1027.00;9.70;1278.00;4.28;0
6;special_project_facility_spawn;1035.00;9.50;1241.00;1.01;0
6;special_project_facility_spawn;1019.00;9.70;1274.00;5.13;0
6;special_project_facility_spawn;1075.00;9.70;1265.00;0.06;0
6;special_project_facility_spawn;1026.00;9.70;1288.00;4.18;0
6;special_project_facility_spawn;1048.00;9.70;1293.00;5.74;0
6;special_project_facility_spawn;1077.00;9.70;1273.00;2.12;0
6;special_project_facility_spawn;1017.00;9.70;1298.00;4.79;0
6;special_project_facility_spawn;1054.00;9.70;1260.00;1.52;0
6;special_project_facility_spawn;1032.00;9.65;1292.00;2.73;0
6;special_project_facility_spawn;1055.00;9.50;1237.00;0.57;0
6;special_project_facility_spawn;1042.00;9.70;1266.00;3.24;0
6;special_project_facility_spawn;989.00;9.50;1292.00;4.79;0
6;special_project_facility_spawn;1033.00;9.70;1266.00;2.63;0
6;special_project_facility_spawn;1050.00;9.65;1248.00;5.30;0
6;special_project_facility_spawn;1009.00;9.50;1250.00;1.68;0
6;special_project_facility_spawn;1036.00;9.60;1299.00;3.24;0
6;special_project_facility_spawn;1056.00;9.70;1263.00;1.08;0
6;special_project_facility_spawn;1026.00;9.50;1254.00;3.74;0
6;special_project_facility_spawn;1008.00;9.60;1312.00;0.13;0
6;special_project_facility_spawn;1021.00;9.70;1306.00;1.68;0
6;special_project_facility_spawn;1011.00;9.50;1263.00;5.81;0
6;special_project_facility_spawn;1022.00;9.50;1245.00;0.74;0
